state,district,market,crop_name,Arrival_Date,min_price,max_price,suggested_price
Uttar Pradesh,Auraiya,Dibiapur,Little gourd (Kundru),23-08-2025,1200,1375,1300
Uttar Pradesh,Ayodhya,Faizabad,Apple,23-08-2025,7600,7790,7700
Uttar Pradesh,Ayodhya,Faizabad,Bengal Gram(Gram)(Whole),23-08-2025,6380,6500,6440
Uttar Pradesh,Ayodhya,Faizabad,Brinjal,23-08-2025,1590,1730,1650
Uttar Pradesh,Ayodhya,Faizabad,Papaya,23-08-2025,2800,2950,2885
Uttar Pradesh,Ayodhya,Faizabad,Pumpkin,23-08-2025,1520,1660,1600
Uttar Pradesh,Ayodhya,Faizabad,Sugar,23-08-2025,4100,4200,4170
Uttar Pradesh,Ayodhya,Rudauli,Banana - Green,23-08-2025,1200,1300,1250
Uttar Pradesh,Ayodhya,Rudauli,Bottle gourd,23-08-2025,1550,1650,1600
Uttar Pradesh,Azamgarh,Azamgarh,Bhindi(Ladies Finger),23-08-2025,1625,1775,1700
Uttar Pradesh,Azamgarh,Azamgarh,Bitter gourd,23-08-2025,2325,2475,2400
Uttar Pradesh,Azamgarh,Azamgarh,Green Gram (Moong)(Whole),23-08-2025,8735,8835,8785
Uttar Pradesh,Azamgarh,Azamgarh,Gur(Jaggery),23-08-2025,4400,4500,4450
Uttar Pradesh,Azamgarh,Azamgarh,Pomegranate,23-08-2025,6525,6675,6600
Uttar Pradesh,Azamgarh,Azamgarh,Wheat,23-08-2025,2485,2585,2535
Uttar Pradesh,Badaun,Badayoun,Bottle gourd,23-08-2025,1300,1420,1365
Uttar Pradesh,Badaun,Badayoun,Cucumbar(Kheera),23-08-2025,1900,2020,1940
Uttar Pradesh,Badaun,Badayoun,Garlic,23-08-2025,6400,6520,6450
Uttar Pradesh,Badaun,Badayoun,Green Chilli,23-08-2025,4400,4520,4430
Uttar Pradesh,Badaun,Badayoun,Gur(Jaggery),23-08-2025,4290,4370,4320
Uttar Pradesh,Badaun,Badayoun,Onion,23-08-2025,1350,1500,1410
Uttar Pradesh,Badaun,Badayoun,Ridgeguard(Tori),23-08-2025,1820,1930,1860
Uttar Pradesh,Badaun,Wazirganj,Bottle gourd,23-08-2025,1325,1400,1350
Uttar Pradesh,Badaun,Wazirganj,Colacasia,23-08-2025,2175,2250,2200
Uttar Pradesh,Badaun,Wazirganj,Ginger(Green),23-08-2025,4225,4300,4250
Uttar Pradesh,Badaun,Wazirganj,Tomato,23-08-2025,4100,4150,4125
Uttar Pradesh,Badaun,Wazirganj,Wheat,23-08-2025,2500,2525,2510
Uttar Pradesh,Baghpat,Baraut,Bhindi(Ladies Finger),23-08-2025,1600,1700,1650
Uttar Pradesh,Baghpat,Baraut,Bitter gourd,23-08-2025,2400,2550,2470
Uttar Pradesh,Baghpat,Baraut,Black Gram Dal (Urd Dal),23-08-2025,9800,10200,10020
Uttar Pradesh,Baghpat,Baraut,Bottle gourd,23-08-2025,1450,1550,1500
Uttar Pradesh,Baghpat,Baraut,Capsicum,23-08-2025,4950,5150,5050
Uttar Pradesh,Baghpat,Baraut,Cucumbar(Kheera),23-08-2025,1900,2000,1965
Uttar Pradesh,Baghpat,Baraut,Green Chilli,23-08-2025,4500,4650,4580
Uttar Pradesh,Baghpat,Baraut,Tomato,23-08-2025,3700,3900,3800
Uttar Pradesh,Baghpat,Khekda,Pumpkin,23-08-2025,500,700,600
Uttar Pradesh,Baghpat,Khekda,Sponge gourd,23-08-2025,1200,1600,1400
Uttar Pradesh,Bahraich,Bahraich,Arhar Dal(Tur Dal),23-08-2025,9450,9750,9600
Uttar Pradesh,Bahraich,Bahraich,Banana - Green,23-08-2025,1500,1700,1600
Uttar Pradesh,Bahraich,Bahraich,Bitter gourd,23-08-2025,2600,2800,2700
Uttar Pradesh,Bahraich,Bahraich,Black Gram Dal (Urd Dal),23-08-2025,10100,10400,10250
Uttar Pradesh,Bahraich,Bahraich,Brinjal,23-08-2025,1725,1875,1800
Uttar Pradesh,Bahraich,Bahraich,Cucumbar(Kheera),23-08-2025,1900,2100,2000
Uttar Pradesh,Bahraich,Bahraich,Lentil (Masur)(Whole),23-08-2025,7000,7400,7170
Uttar Pradesh,Bahraich,Bahraich,Mustard Oil,23-08-2025,15200,15400,15300
Uttar Pradesh,Bahraich,Bahraich,Paddy(Dhan)(Common),23-08-2025,2000,2300,2150
Uttar Pradesh,Bahraich,Bahraich,Papaya,23-08-2025,2900,3200,3050
Uttar Pradesh,Bahraich,Bahraich,Potato,23-08-2025,1050,1200,1135
Uttar Pradesh,Bahraich,Bahraich,Pumpkin,23-08-2025,1675,1820,1750
Uttar Pradesh,Bahraich,Bahraich,Wheat,23-08-2025,2500,2600,2550
Uttar Pradesh,Bahraich,Naanpara,Pointed gourd (Parval),23-08-2025,2000,2050,2030
Uttar Pradesh,Ballia,Ballia,Pumpkin,23-08-2025,1320,1380,1350
Uttar Pradesh,Ballia,Rasda,Bitter gourd,23-08-2025,2380,2500,2425
Uttar Pradesh,Ballia,Rasda,Garlic,23-08-2025,6350,6520,6425
Uttar Pradesh,Ballia,Rasda,Onion,23-08-2025,1355,1500,1420
Uttar Pradesh,Ballia,Rasda,Tomato,23-08-2025,4020,4155,4080
Uttar Pradesh,Ballia,Vilthararoad,Brinjal,23-08-2025,1400,1500,1450
Uttar Pradesh,Balrampur,Balrampur,Banana - Green,23-08-2025,1600,1800,1700
Uttar Pradesh,Balrampur,Balrampur,Bitter gourd,23-08-2025,2900,3100,3000
Uttar Pradesh,Balrampur,Balrampur,Lemon,23-08-2025,3950,4185,4080
Uttar Pradesh,Balrampur,Balrampur,Potato,23-08-2025,1000,1200,1100
Uttar Pradesh,Balrampur,Balrampur,Ridgeguard(Tori),23-08-2025,2400,2600,2500
Uttar Pradesh,Banda,Banda,Green Chilli,23-08-2025,4320,4520,4420
Uttar Pradesh,Barabanki,Barabanki,Mustard,23-08-2025,6580,6680,6630
Uttar Pradesh,Barabanki,Barabanki,Onion,23-08-2025,1330,1430,1380
Uttar Pradesh,Barabanki,Barabanki,Potato,23-08-2025,1010,1110,1060
Uttar Pradesh,Barabanki,Safdarganj,Banana,23-08-2025,2800,2900,2850
Uttar Pradesh,Barabanki,Safdarganj,Banana - Green,23-08-2025,1700,1800,1750
Uttar Pradesh,Barabanki,Safdarganj,Black Gram (Urd Beans)(Whole),23-08-2025,8900,8980,8950
Uttar Pradesh,Barabanki,Safdarganj,Garlic,23-08-2025,6400,6500,6450
Uttar Pradesh,Barabanki,Safdarganj,Potato,23-08-2025,1100,1200,1150
Uttar Pradesh,Barabanki,Safdarganj,Rice,23-08-2025,3250,3350,3300
Uttar Pradesh,Barabanki,Safdarganj,Tomato,23-08-2025,4100,4200,4150
Uttar Pradesh,Bareilly,Anwala,Onion,23-08-2025,1200,1500,1400
Uttar Pradesh,Bareilly,Anwala,Potato,23-08-2025,800,1000,900
Uttar Pradesh,Bareilly,Bareilly,Bitter gourd,23-08-2025,2160,2210,2185
Uttar Pradesh,Bareilly,Bareilly,Bottle gourd,23-08-2025,1300,1345,1320
Uttar Pradesh,Bareilly,Bareilly,Colacasia,23-08-2025,2300,2350,2325
Uttar Pradesh,Basti,Basti,Banana - Green,23-08-2025,1680,1880,1780
Uttar Pradesh,Basti,Basti,Wheat,23-08-2025,2425,2570,2520
Uttar Pradesh,Bijnor,Bijnaur,Banana - Green,23-08-2025,1780,1830,1800
Uttar Pradesh,Bijnor,Bijnaur,Cucumbar(Kheera),23-08-2025,2010,2060,2030
Uttar Pradesh,Bijnor,Bijnaur,Green Chilli,23-08-2025,4530,4600,4560
Uttar Pradesh,Bijnor,Kiratpur,Brinjal,23-08-2025,1500,1600,1550
Uttar Pradesh,Bulandshahar,Buland Shahr,Bhindi(Ladies Finger),23-08-2025,1550,1800,1650
Uttar Pradesh,Bulandshahar,Buland Shahr,Bottle gourd,23-08-2025,1600,2000,1800
Uttar Pradesh,Bulandshahar,Buland Shahr,Onion,23-08-2025,1300,1550,1425
Uttar Pradesh,Bulandshahar,Buland Shahr,Potato,23-08-2025,1050,1150,1075
Uttar Pradesh,Bulandshahar,Gulavati,Bitter gourd,23-08-2025,1500,1700,1600
Uttar Pradesh,Bulandshahar,Gulavati,Green Chilli,23-08-2025,2100,2300,2200
Uttar Pradesh,Bulandshahar,Jahangirabad,Apple,23-08-2025,8500,8690,8600
Uttar Pradesh,Bulandshahar,Jahangirabad,Maize,23-08-2025,2250,2285,2270
Uttar Pradesh,Bulandshahar,Jahangirabad,Masur Dal,23-08-2025,7655,7895,7775
Uttar Pradesh,Bulandshahar,Khurja,Bhindi(Ladies Finger),23-08-2025,1500,1700,1610
Uttar Pradesh,Bulandshahar,Khurja,Brinjal,23-08-2025,1575,1775,1675
Uttar Pradesh,Bulandshahar,Khurja,Green Chilli,23-08-2025,4450,4850,4650
Uttar Pradesh,Bulandshahar,Khurja,Gur(Jaggery),23-08-2025,4160,4360,4260
Uttar Pradesh,Bulandshahar,Khurja,Mustard,23-08-2025,6770,6970,6870
Uttar Pradesh,Bulandshahar,Khurja,Pumpkin,23-08-2025,1350,1450,1400
Uttar Pradesh,Bulandshahar,Khurja,Rice,23-08-2025,3180,3380,3280
Uttar Pradesh,Bulandshahar,Khurja,Tomato,23-08-2025,3850,4250,4050
Uttar Pradesh,Bulandshahar,Sikarpur,Bitter gourd,23-08-2025,2800,3000,2900
Uttar Pradesh,Bulandshahar,Sikarpur,Potato,23-08-2025,850,1000,950
Uttar Pradesh,Chandauli,Chandoli,Brinjal,23-08-2025,1575,1675,1625
Uttar Pradesh,Chandauli,Chandoli,Garlic,23-08-2025,6200,6300,6250
Uttar Pradesh,Chandauli,Chandoli,Ginger(Green),23-08-2025,3650,3750,3700
Uttar Pradesh,Chandauli,Chandoli,Onion,23-08-2025,1400,1500,1450
Uttar Pradesh,Chandauli,Chandoli,Raddish,23-08-2025,2200,2300,2250
Uttar Pradesh,Deoria,Devariya,Bhindi(Ladies Finger),23-08-2025,1680,1715,1700
Uttar Pradesh,Deoria,Devariya,Green Chilli,23-08-2025,4400,4450,4425
Uttar Pradesh,Deoria,Devariya,Rice,23-08-2025,3240,3260,3250
Uttar Pradesh,Etah,Etah,Arhar Dal(Tur Dal),23-08-2025,9500,10500,10150
Uttar Pradesh,Etah,Etah,Banana - Green,23-08-2025,1500,2000,1750
Uttar Pradesh,Etah,Etah,Black Gram Dal (Urd Dal),23-08-2025,9500,11000,10155
Uttar Pradesh,Etah,Etah,Cucumbar(Kheera),23-08-2025,1500,2000,1682
Uttar Pradesh,Etah,Etah,Tomato,23-08-2025,3500,4000,3785
Uttar Pradesh,Etawah,Bharthna,Brinjal,23-08-2025,1410,1610,1510
Uttar Pradesh,Etawah,Bharthna,Mustard,23-08-2025,6050,7050,7000
Uttar Pradesh,Etawah,Bharthna,Potato,23-08-2025,1000,1200,1100
Uttar Pradesh,Etawah,Bharthna,Pumpkin,23-08-2025,1440,1640,1540
Uttar Pradesh,Etawah,Etawah,Cabbage,23-08-2025,1850,2150,2050
Uttar Pradesh,Etawah,Etawah,Green Chilli,23-08-2025,4100,4400,4300
Uttar Pradesh,Etawah,Etawah,Onion,23-08-2025,1250,1550,1450
Uttar Pradesh,Etawah,Etawah,Spinach,23-08-2025,2200,2500,2400
Uttar Pradesh,Etawah,Jasvantnagar,Bitter gourd,23-08-2025,2420,2520,2470
Uttar Pradesh,Etawah,Jasvantnagar,Garlic,23-08-2025,6070,6170,6120
Uttar Pradesh,Etawah,Jasvantnagar,Maize,23-08-2025,2200,2250,2225
Uttar Pradesh,Etawah,Jasvantnagar,Onion,23-08-2025,1410,1510,1460
Uttar Pradesh,Etawah,Jasvantnagar,Pointed gourd (Parval),23-08-2025,3110,3210,3160
Uttar Pradesh,Etawah,Jasvantnagar,Tomato,23-08-2025,3570,3670,3620
Uttar Pradesh,Farukhabad,Farukhabad,Ginger(Green),23-08-2025,3850,4050,3975
Uttar Pradesh,Farukhabad,Farukhabad,Maize,23-08-2025,2100,2210,2150
Uttar Pradesh,Farukhabad,Farukhabad,Sponge gourd,23-08-2025,1700,1900,1800
Uttar Pradesh,Farukhabad,Kamlaganj,Brinjal,23-08-2025,1000,1100,1050
Uttar Pradesh,Farukhabad,Kamlaganj,Maize,23-08-2025,2100,2120,2110
Uttar Pradesh,Farukhabad,Kamlaganj,Tomato,23-08-2025,4100,4200,4150
Uttar Pradesh,Farukhabad,Kayamganj,Bottle gourd,23-08-2025,1100,1200,1150
Uttar Pradesh,Farukhabad,Kayamganj,Green Chilli,23-08-2025,4400,4550,4450
Uttar Pradesh,Farukhabad,Kayamganj,Maize,23-08-2025,2000,2225,2150
Uttar Pradesh,Farukhabad,Kayamganj,Tomato,23-08-2025,3800,4000,3900
Uttar Pradesh,Farukhabad,Mohamadabad,Banana,23-08-2025,2720,2920,2820
Uttar Pradesh,Farukhabad,Mohamadabad,Bhindi(Ladies Finger),23-08-2025,1360,1560,1460
Uttar Pradesh,Farukhabad,Mohamadabad,Colacasia,23-08-2025,1400,1600,1500
Uttar Pradesh,Farukhabad,Mohamadabad,Tomato,23-08-2025,3880,4080,3980
Uttar Pradesh,Fatehpur,Fatehpur,Apple,23-08-2025,8300,8700,8500
Uttar Pradesh,Fatehpur,Fatehpur,Bhindi(Ladies Finger),23-08-2025,1600,1800,1700
Uttar Pradesh,Fatehpur,Fatehpur,Cucumbar(Kheera),23-08-2025,1900,2100,2000
Uttar Pradesh,Fatehpur,Fatehpur,Garlic,23-08-2025,6360,6850,6575
Uttar Pradesh,Fatehpur,Khaga,Onion,23-08-2025,1400,1525,1470
Uttar Pradesh,Fatehpur,Kishunpur,Rice,23-08-2025,2400,2500,2450
Uttar Pradesh,Firozabad,Firozabad,Bajra(Pearl Millet/Cumbu),23-08-2025,2250,2290,2275
Uttar Pradesh,Firozabad,Firozabad,Brinjal,23-08-2025,1510,1760,1640
Uttar Pradesh,Firozabad,Firozabad,Lentil (Masur)(Whole),23-08-2025,7100,7270,7185
Uttar Pradesh,Firozabad,Firozabad,Onion,23-08-2025,1350,1580,1475
Uttar Pradesh,Firozabad,Sirsaganj,Potato,23-08-2025,1000,1200,1100
Uttar Pradesh,Firozabad,Sirsaganj,Tomato,23-08-2025,2000,2200,2100
Uttar Pradesh,Firozabad,Tundla,Brinjal,23-08-2025,1435,1465,1450
Uttar Pradesh,Firozabad,Tundla,Ginger(Green),23-08-2025,3410,3445,3425
Uttar Pradesh,Firozabad,Tundla,Mustard,23-08-2025,6925,7000,6950
Uttar Pradesh,Firozabad,Tundla,Tomato,23-08-2025,3825,3875,3850
Uttar Pradesh,Gautam Budh Nagar,Dadri,Cabbage,23-08-2025,1550,1770,1650
Uttar Pradesh,Gautam Budh Nagar,Dadri,Ginger(Green),23-08-2025,4100,4500,4300
Uttar Pradesh,Gautam Budh Nagar,Dadri,Green Chilli,23-08-2025,4450,4700,4580
Uttar Pradesh,Gautam Budh Nagar,Dadri,Papaya,23-08-2025,2650,2880,2750
Uttar Pradesh,Gautam Budh Nagar,Dadri,Pomegranate,23-08-2025,6850,7270,7050
Uttar Pradesh,Gautam Budh Nagar,Dadri,Potato,23-08-2025,960,1200,1060
Uttar Pradesh,Gautam Budh Nagar,Dadri,Potato,23-08-2025,820,940,880
Uttar Pradesh,Ghaziabad,Ghaziabad,Apple,23-08-2025,8800,9000,8900
Uttar Pradesh,Ghaziabad,Ghaziabad,Arhar Dal(Tur Dal),23-08-2025,10300,10400,10350
Uttar Pradesh,Ghaziabad,Ghaziabad,Banana - Green,23-08-2025,1760,1860,1810
Uttar Pradesh,Ghaziabad,Ghaziabad,Barley (Jau),23-08-2025,2350,2370,2360
Uttar Pradesh,Ghaziabad,Ghaziabad,Barley (Jau),23-08-2025,2150,2170,2160
Uttar Pradesh,Ghaziabad,Ghaziabad,Bengal Gram(Gram)(Whole),23-08-2025,6450,6550,6500
Uttar Pradesh,Ghaziabad,Ghaziabad,Ginger(Green),23-08-2025,4350,4450,4400
Uttar Pradesh,Ghaziabad,Ghaziabad,Green Chilli,23-08-2025,4300,4385,4345
Uttar Pradesh,Ghaziabad,Ghaziabad,Mustard Oil,23-08-2025,14950,15050,15000
Uttar Pradesh,Ghaziabad,Ghaziabad,Potato,23-08-2025,820,920,870
Uttar Pradesh,Ghaziabad,Hapur,Bhindi(Ladies Finger),23-08-2025,1450,1560,1500
Uttar Pradesh,Ghaziabad,Hapur,Green Chilli,23-08-2025,4450,4560,4500
Uttar Pradesh,Ghaziabad,Hapur,Onion,23-08-2025,1350,1460,1400
Uttar Pradesh,Ghaziabad,Hapur,Sponge gourd,23-08-2025,1800,1900,1860
Uttar Pradesh,Ghaziabad,Hapur,Tomato,23-08-2025,3900,4000,3960
Uttar Pradesh,Ghaziabad,Hapur,Wheat,23-08-2025,2500,2670,2550
Uttar Pradesh,Ghazipur,Gazipur,Apple,23-08-2025,9320,9380,9350
Uttar Pradesh,Ghazipur,Gazipur,Bengal Gram Dal (Chana Dal),23-08-2025,7430,7490,7460
Uttar Pradesh,Ghazipur,Gazipur,Bottle gourd,23-08-2025,1500,1550,1520
Uttar Pradesh,Ghazipur,Gazipur,Green Gram (Moong)(Whole),23-08-2025,8720,8760,8745
Uttar Pradesh,Ghazipur,Gazipur,Pomegranate,23-08-2025,6420,6480,6450
Uttar Pradesh,Ghazipur,Gazipur,Raddish,23-08-2025,2230,2280,2250
Uttar Pradesh,Ghazipur,Gazipur,Rice,23-08-2025,3370,3430,3400
Uttar Pradesh,Ghazipur,Gazipur,Spinach,23-08-2025,1820,1870,1850
Uttar Pradesh,Ghazipur,Jamanian,Green Chilli,23-08-2025,1200,1300,1250
Uttar Pradesh,Ghazipur,Yusufpur,Black Gram (Urd Beans)(Whole),23-08-2025,8700,8800,8750
Uttar Pradesh,Ghazipur,Yusufpur,Peas(Dry),23-08-2025,3225,3300,3250
Uttar Pradesh,Gonda,Gonda,Cauliflower,23-08-2025,3800,4000,3850
Uttar Pradesh,Gonda,Gonda,Ginger(Green),23-08-2025,4300,4550,4400
Uttar Pradesh,Gonda,Gonda,Guava,23-08-2025,2800,2925,2850
Uttar Pradesh,Gonda,Gonda,Little gourd (Kundru),23-08-2025,2650,2800,2700
Uttar Pradesh,Gonda,Gonda,Masur Dal,23-08-2025,8000,8100,8050
Uttar Pradesh,Gonda,Gonda,Onion,23-08-2025,1500,1700,1550
Uttar Pradesh,Gonda,Gonda,Pointed gourd (Parval),23-08-2025,4965,5100,5000
Uttar Pradesh,Gonda,Gonda,Pomegranate,23-08-2025,6400,6800,6600
Uttar Pradesh,Gonda,Gonda,Potato,23-08-2025,1130,1180,1150
Uttar Pradesh,Gonda,Gonda,Tomato,23-08-2025,4350,4550,4450
Uttar Pradesh,Gonda,Gonda,Wheat,23-08-2025,2575,2600,2590
Uttar Pradesh,Gonda,Nawabganj,Bengal Gram(Gram)(Whole),23-08-2025,6700,6900,6800
Uttar Pradesh,Gonda,Nawabganj,Pointed gourd (Parval),23-08-2025,3900,4100,4000
Uttar Pradesh,Gonda,Nawabganj,Pomegranate,23-08-2025,6300,6500,6400
Uttar Pradesh,Gonda,Nawabganj,Wheat,23-08-2025,2500,2550,2525
Uttar Pradesh,Gorakhpur,Chorichora,Potato,23-08-2025,1600,1850,1800
Uttar Pradesh,Gorakhpur,Gorakhpur,Apple,23-08-2025,8450,8800,8600
Uttar Pradesh,Gorakhpur,Gorakhpur,Barley (Jau),23-08-2025,2325,2375,2350
Uttar Pradesh,Gorakhpur,Gorakhpur,Bottle gourd,23-08-2025,1575,1775,1675
Uttar Pradesh,Gorakhpur,Gorakhpur,Capsicum,23-08-2025,4900,5125,5000
Uttar Pradesh,Gorakhpur,Gorakhpur,Garlic,23-08-2025,6375,6600,6475
Uttar Pradesh,Gorakhpur,Gorakhpur,Ginger(Green),23-08-2025,1750,1925,1825
Uttar Pradesh,Gorakhpur,Gorakhpur,Green Chilli,23-08-2025,4200,4420,4300
Uttar Pradesh,Gorakhpur,Gorakhpur,Lemon,23-08-2025,4250,4470,4350
Uttar Pradesh,Gorakhpur,Gorakhpur,Pomegranate,23-08-2025,6875,7225,7025
Uttar Pradesh,Gorakhpur,Gorakhpur,Rice,23-08-2025,3225,3275,3250
Uttar Pradesh,Hamirpur,Raath,Gur(Jaggery),23-08-2025,2800,3000,2900
Uttar Pradesh,Hardoi,Hardoi,Apple,23-08-2025,8600,8700,8650
Uttar Pradesh,Hardoi,Hardoi,Bhindi(Ladies Finger),23-08-2025,1650,1730,1700
Uttar Pradesh,Hardoi,Hardoi,Bitter gourd,23-08-2025,2250,2320,2290
Uttar Pradesh,Hardoi,Hardoi,Maize,23-08-2025,2230,2260,2245
Uttar Pradesh,Hardoi,Hardoi,Wheat,23-08-2025,2520,2570,2545
Uttar Pradesh,Hardoi,Sandi,Apple,23-08-2025,8600,8700,8640
Uttar Pradesh,Hardoi,Sandi,Bottle gourd,23-08-2025,1580,1640,1610
Uttar Pradesh,Hardoi,Sandi,Gur(Jaggery),23-08-2025,3970,4050,4010
Uttar Pradesh,Hardoi,Sandi,Onion,23-08-2025,1400,1450,1425
Uttar Pradesh,Hardoi,Sandila,Maize,23-08-2025,2200,2280,2240
Uttar Pradesh,Hardoi,Sandila,Rice,23-08-2025,3150,3230,3190
Uttar Pradesh,Hathras,Haathras,Black Gram Dal (Urd Dal),23-08-2025,9900,10100,10000
Uttar Pradesh,Hathras,Haathras,Brinjal,23-08-2025,1700,1900,1850
Uttar Pradesh,Hathras,Haathras,Green Chilli,23-08-2025,4000,4250,4150
Uttar Pradesh,Hathras,Haathras,Lemon,23-08-2025,3900,4100,4000
Uttar Pradesh,Hathras,Haathras,Maize,23-08-2025,2100,2160,2140
Uttar Pradesh,Hathras,Haathras,Mustard,23-08-2025,6800,6900,6870
Uttar Pradesh,Hathras,Haathras,Pumpkin,23-08-2025,950,1150,1070
Uttar Pradesh,Hathras,Shadabad,Potato,23-08-2025,600,700,650
Uttar Pradesh,Hathras,Sikandraraau,Bajra(Pearl Millet/Cumbu),23-08-2025,2240,2355,2310
Uttar Pradesh,Hathras,Sikandraraau,Wheat,23-08-2025,2460,2530,2490
Uttar Pradesh,Jalaun (Orai),Jalaun,Wheat,23-08-2025,2465,2490,2480
Uttar Pradesh,Jalaun (Orai),Orai,Garlic,23-08-2025,5400,5750,5550
Uttar Pradesh,Jalaun (Orai),Orai,Mustard,23-08-2025,6700,6850,6800
Uttar Pradesh,Jalaun (Orai),Orai,Tomato,23-08-2025,3850,4325,4100
Uttar Pradesh,Jaunpur,Jaunpur,Banana,23-08-2025,2580,2690,2635
Uttar Pradesh,Jaunpur,Jaunpur,Bitter gourd,23-08-2025,2380,2470,2425
Uttar Pradesh,Jaunpur,Jaunpur,Brinjal,23-08-2025,1580,1675,1630
Uttar Pradesh,Jaunpur,Jaunpur,Green Gram Dal (Moong Dal),23-08-2025,9730,9810,9770
Uttar Pradesh,Jaunpur,Jaunpur,Onion,23-08-2025,1435,1535,1485
Uttar Pradesh,Jaunpur,Jaunpur,Potato,23-08-2025,990,1090,1040
Uttar Pradesh,Jaunpur,Jaunpur,Ridgeguard(Tori),23-08-2025,2650,2750,2700
Uttar Pradesh,Jaunpur,Jaunpur,Tomato,23-08-2025,4015,4135,4075
Uttar Pradesh,Jaunpur,Mugrabaadshahpur,Apple,23-08-2025,9160,9360,9260
Uttar Pradesh,Jaunpur,Mugrabaadshahpur,Garlic,23-08-2025,6170,6370,6270
Uttar Pradesh,Jaunpur,Mugrabaadshahpur,Green Chilli,23-08-2025,4855,5055,4955
Uttar Pradesh,Jaunpur,Mugrabaadshahpur,Gur(Jaggery),23-08-2025,4565,4765,4665
Uttar Pradesh,Jaunpur,Mugrabaadshahpur,Lentil (Masur)(Whole),23-08-2025,6900,7100,7000
Uttar Pradesh,Jaunpur,Mugrabaadshahpur,Mustard,23-08-2025,6910,7110,7010
Uttar Pradesh,Jaunpur,Mugrabaadshahpur,Raddish,23-08-2025,2160,2360,2260
Uttar Pradesh,Jaunpur,Mugrabaadshahpur,Rice,23-08-2025,3320,3520,3420
Uttar Pradesh,Jhansi,Chirgaon,Wheat,23-08-2025,2500,2600,2540
Uttar Pradesh,Jhansi,Jhansi,Cauliflower,23-08-2025,2300,2500,2355
Uttar Pradesh,Jhansi,Jhansi,Garlic,23-08-2025,5100,5400,5230
Uttar Pradesh,Jhansi,Moth,Wheat,23-08-2025,2540,2620,2570
Uttar Pradesh,Kannuj,Chhibramau,Banana,23-08-2025,2700,2900,2800
Uttar Pradesh,Kannuj,Chhibramau,Bottle gourd,23-08-2025,1150,1250,1200
Uttar Pradesh,Kannuj,Chhibramau,Cucumbar(Kheera),23-08-2025,1750,1950,1850
Uttar Pradesh,Kannuj,Chhibramau,Lime,23-08-2025,3700,3900,3800
Uttar Pradesh,Kannuj,Chhibramau,Maize,23-08-2025,2150,2200,2180
Uttar Pradesh,Kannuj,Chhibramau,Pointed gourd (Parval),23-08-2025,3200,3400,3300
Uttar Pradesh,Kannuj,Chhibramau,Potato,23-08-2025,850,950,900
Uttar Pradesh,Kannuj,Chhibramau,Rice,23-08-2025,3050,3150,3100
Uttar Pradesh,Kannuj,Kannauj,Banana,23-08-2025,2800,2900,2840
Uttar Pradesh,Kannuj,Kannauj,Brinjal,23-08-2025,1600,1680,1640
Uttar Pradesh,Kannuj,Kannauj,Green Chilli,23-08-2025,4500,4600,4550
Uttar Pradesh,Kannuj,Kannauj,Onion,23-08-2025,1380,1470,1420
Uttar Pradesh,Kannuj,Kannauj,Pomegranate,23-08-2025,5550,5650,5600
Uttar Pradesh,Kannuj,Kannauj,Rice,23-08-2025,3100,3180,3140
Uttar Pradesh,Kanpur,Choubepur,Potato,23-08-2025,950,1150,1050
Uttar Pradesh,Kanpur,Choubepur,Tomato,23-08-2025,3600,3800,3700
Uttar Pradesh,Kanpur,Kanpur(Grain),Bengal Gram(Gram)(Whole),23-08-2025,6300,6400,6350
Uttar Pradesh,Kanpur,Kanpur(Grain),Bottle gourd,23-08-2025,1100,1300,1200
Uttar Pradesh,Kanpur,Kanpur(Grain),Brinjal,23-08-2025,1520,1720,1620
Uttar Pradesh,Kanpur,Kanpur(Grain),Green Chilli,23-08-2025,4600,4800,4700
Uttar Pradesh,Kanpur,Kanpur(Grain),Green Gram (Moong)(Whole),23-08-2025,8632,8732,8682
Uttar Pradesh,Kanpur,Kanpur(Grain),Gur(Jaggery),23-08-2025,4120,4220,4170
Uttar Pradesh,Kanpur,Kanpur(Grain),Onion,23-08-2025,1340,1540,1440
Uttar Pradesh,Kanpur,Uttaripura,Bajra(Pearl Millet/Cumbu),23-08-2025,2230,2330,2280
Uttar Pradesh,Kanpur,Uttaripura,Ginger(Green),23-08-2025,3850,4050,3950
Uttar Pradesh,Kanpur,Uttaripura,Green Gram (Moong)(Whole),23-08-2025,8630,8730,8682
Uttar Pradesh,Kanpur,Uttaripura,Onion,23-08-2025,1310,1510,1410
Uttar Pradesh,Kanpur Dehat,Pukharayan,Banana,23-08-2025,2850,2870,2860
Uttar Pradesh,Kanpur Dehat,Pukharayan,Mousambi(Sweet Lime),23-08-2025,2930,2950,2940
Uttar Pradesh,Kanpur Dehat,Pukharayan,Peas(Dry),23-08-2025,4030,4060,4045
Uttar Pradesh,Kanpur Dehat,Pukharayan,Raddish,23-08-2025,2400,2425,2410
Uttar Pradesh,Kanpur Dehat,Pukharayan,Rice,23-08-2025,3230,3250,3240
Uttar Pradesh,Kanpur Dehat,Pukharayan,Tomato,23-08-2025,3610,3630,3620
Uttar Pradesh,Kasganj,Kasganj,Banana,23-08-2025,2530,2640,2580
Uttar Pradesh,Kasganj,Kasganj,Black Gram Dal (Urd Dal),23-08-2025,10100,10150,10125
